id,bulk_id,spalen,date1,start_square,value,price,mean_sq,mean_fl,plan_s,plan_m,plan_l,vid_0,vid_1,vid_2,month,month_cnt,Класс объекта,Количество помещений,Огорожена территория,Площадь земельного участка,Входные группы,Детский сад,Школа,Поликлиника,ФОК,Спортивная площадка,Автомойка,Кладовые,Колясочные,Кондиционирование,Вентлияция,Лифт,Система мусоротведения,Видеонаблюдение,Подземная парковка,Двор без машин,Машиномест,Площадь пром. зоны в радиусе 500 м,Площадь зеленой зоны в радиусе 500 м,До Кремля,До ТТК(км),До Садового(км),До большой дороги на машине(км),До удобной авторазвязки на машине(км),До метро пешком(км),До промки(км),До парка(км),До парка пешком(км),Станций метро от кольца,Площадь двора,Курс,Cтавка по ипотеке,Вклады до 1 года,Вклады от 1 года до 3 лет,Вклады свыше 3 лет
3545,1C80D44F-4F03-E711-96FE-001EC9D5643C,1,2017-09-01,1100.40,389.70,127332.142857,39.30,28,0,24,4,0,28,0,9,33,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,57.7446909,10.51,5.3,6.65,6.8
3546,1C80D44F-4F03-E711-96FE-001EC9D5643C,4,2017-09-01,99.40,99.40,117200.0,99.40,30,0,1,0,0,0,1,9,33,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,57.7446909,10.51,5.3,6.65,6.8
3547,7DD7E685-DB2F-E711-857E-001EC9D56418,3,2017-10-01,3460.10,564.50,111638.636364,78.64,20,0,25,19,18,0,26,10,34,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,57.6980524,10.04,5.74,5.94,6.03
3548,7DD7E685-DB2F-E711-857E-001EC9D56418,4,2017-10-01,2220.70,299.20,110236.363636,100.94,20,0,21,1,0,0,22,10,34,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,57.6980524,10.04,5.74,5.94,6.03
3549,7DD7E685-DB2F-E711-857E-001EC9D56418,2,2017-10-01,6805.50,821.00,119635.384615,52.35,20,22,74,12,26,104,0,10,34,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,57.6980524,10.04,5.74,5.94,6.03
3550,7DD7E685-DB2F-E711-857E-001EC9D56418,0,2017-10-01,586.20,0,153039.285714,20.94,18,28,0,0,0,28,0,10,34,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,57.6980524,10.04,5.74,5.94,6.03
3551,7DD7E685-DB2F-E711-857E-001EC9D56418,1,2017-10-01,612.50,114.60,123162.5,38.28,24,0,16,0,0,16,0,10,34,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,57.6980524,10.04,5.74,5.94,6.03
3552,1C80D44F-4F03-E711-96FE-001EC9D5643C,2,2017-10-01,1788.20,354.40,119590.625,55.88,26,7,9,9,0,25,7,10,34,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,57.6980524,10.04,5.74,5.94,6.03
3553,1C80D44F-4F03-E711-96FE-001EC9D5643C,3,2017-10-01,864.70,82.50,110030.0,86.47,21,0,0,10,0,9,1,10,34,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,57.6980524,10.04,5.74,5.94,6.03
3554,1C80D44F-4F03-E711-96FE-001EC9D5643C,0,2017-10-01,167.20,0,163912.5,20.90,26,8,0,0,0,8,0,10,34,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,57.6980524,10.04,5.74,5.94,6.03
3555,1C80D44F-4F03-E711-96FE-001EC9D5643C,1,2017-10-01,710.70,323.00,129116.666667,39.48,30,0,15,3,0,18,0,10,34,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,57.6980524,10.04,5.74,5.94,6.03
3556,7DD7E685-DB2F-E711-857E-001EC9D56418,3,2017-11-01,2986.50,248.10,112239.473684,78.59,22,0,22,16,15,0,23,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,58.9265524,9.87,5.17,7.07,6.2
3557,7DD7E685-DB2F-E711-857E-001EC9D56418,4,2017-11-01,1821.10,298.20,110316.666667,101.17,22,0,17,1,0,0,18,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,58.9265524,9.87,5.17,7.07,6.2
3558,7DD7E685-DB2F-E711-857E-001EC9D56418,2,2017-11-01,6022.70,331.80,119996.521739,52.37,21,21,65,11,22,93,0,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,58.9265524,9.87,5.17,7.07,6.2
3559,7DD7E685-DB2F-E711-857E-001EC9D56418,0,2017-11-01,586.20,42.80,153039.285714,20.94,18,28,0,0,0,28,0,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,58.9265524,9.87,5.17,7.07,6.2
3560,7DD7E685-DB2F-E711-857E-001EC9D56418,1,2017-11-01,497.90,0,123500.0,38.30,25,0,13,0,0,13,0,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,58.9265524,9.87,5.17,7.07,6.2
3561,1C80D44F-4F03-E711-96FE-001EC9D5643C,2,2017-11-01,1601.20,425.20,127646.428571,57.19,26,8,9,7,0,20,8,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,58.9265524,9.87,5.17,7.07,6.2
3562,1C80D44F-4F03-E711-96FE-001EC9D5643C,3,2017-11-01,947.60,433.90,115963.636364,86.15,19,0,0,11,0,10,1,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,58.9265524,9.87,5.17,7.07,6.2
3563,1C80D44F-4F03-E711-96FE-001EC9D5643C,0,2017-11-01,167.20,0,175975.0,20.90,28,8,0,0,0,8,0,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,58.9265524,9.87,5.17,7.07,6.2
3564,1C80D44F-4F03-E711-96FE-001EC9D5643C,1,2017-11-01,387.70,194.80,140580.0,38.77,31,0,10,0,0,10,0,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,58.9265524,9.87,5.17,7.07,6.2
3565,49A66B38-9682-E711-8530-00505688958B,2,2017-11-01,8237.10,678.30,110702.040816,56.03,16,58,89,0,16,41,90,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,58.9265524,9.87,5.17,7.07,6.2
3566,49A66B38-9682-E711-8530-00505688958B,1,2017-11-01,7027.20,696.20,121434.444444,39.04,15,30,133,17,0,180,0,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,58.9265524,9.87,5.17,7.07,6.2
3567,49A66B38-9682-E711-8530-00505688958B,0,2017-11-01,1131.50,87.80,143809.259259,20.95,14,54,0,0,0,54,0,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,58.9265524,9.87,5.17,7.07,6.2
3568,49A66B38-9682-E711-8530-00505688958B,3,2017-11-01,5403.70,453.10,104734.920635,85.77,10,14,0,49,0,14,49,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,58.9265524,9.87,5.17,7.07,6.2
3569,49A66B38-9682-E711-8530-00505688958B,4,2017-11-01,1604.80,0,108382.352941,94.40,10,0,17,0,0,0,17,11,35,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,58.9265524,9.87,5.17,7.07,6.2
3570,7DD7E685-DB2F-E711-857E-001EC9D56418,3,2017-12-01,2579.20,1010.50,121790.909091,78.16,23,0,21,12,11,0,22,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,58.5738545,9.73,5.31,6.28,5.89
3571,7DD7E685-DB2F-E711-857E-001EC9D56418,4,2017-12-01,1522.90,99.40,119833.333333,101.53,21,0,14,1,0,0,15,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,58.5738545,9.73,5.31,6.28,5.89
3572,7DD7E685-DB2F-E711-857E-001EC9D56418,2,2017-12-01,5633.40,704.40,130262.962963,52.16,22,20,59,11,19,89,0,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,58.5738545,9.73,5.31,6.28,5.89
3573,7DD7E685-DB2F-E711-857E-001EC9D56418,0,2017-12-01,543.40,0,166415.384615,20.90,18,26,0,0,0,26,0,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,58.5738545,9.73,5.31,6.28,5.89
3574,7DD7E685-DB2F-E711-857E-001EC9D56418,1,2017-12-01,497.90,77.20,134538.461538,38.30,25,0,13,0,0,13,0,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,58.5738545,9.73,5.31,6.28,5.89
3575,1C80D44F-4F03-E711-96FE-001EC9D5643C,2,2017-12-01,1137.70,349.30,125115.789474,59.88,25,7,5,6,0,12,7,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,58.5738545,9.73,5.31,6.28,5.89
3576,1C80D44F-4F03-E711-96FE-001EC9D5643C,3,2017-12-01,513.70,247.70,117050.0,85.62,21,0,0,6,0,6,0,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,58.5738545,9.73,5.31,6.28,5.89
3577,1C80D44F-4F03-E711-96FE-001EC9D5643C,1,2017-12-01,232.90,116.40,140233.333333,38.82,28,0,6,0,0,6,0,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,58.5738545,9.73,5.31,6.28,5.89
3578,1C80D44F-4F03-E711-96FE-001EC9D5643C,0,2017-12-01,167.20,0,175975.0,20.90,28,8,0,0,0,8,0,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,58.5738545,9.73,5.31,6.28,5.89
3579,49A66B38-9682-E711-8530-00505688958B,2,2017-12-01,7558.80,566.70,110838.518519,55.99,16,54,81,0,13,36,86,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,58.5738545,9.73,5.31,6.28,5.89
3580,49A66B38-9682-E711-8530-00505688958B,1,2017-12-01,6296.50,529.60,121521.118012,39.11,16,27,117,17,0,161,0,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,58.5738545,9.73,5.31,6.28,5.89
3581,49A66B38-9682-E711-8530-00505688958B,0,2017-12-01,1043.70,211.50,143864.0,20.87,14,50,0,0,0,50,0,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,58.5738545,9.73,5.31,6.28,5.89
3582,49A66B38-9682-E711-8530-00505688958B,3,2017-12-01,4950.60,542.30,104342.105263,86.85,9,10,0,47,0,10,47,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,58.5738545,9.73,5.31,6.28,5.89
3583,49A66B38-9682-E711-8530-00505688958B,4,2017-12-01,1604.80,0,108382.352941,94.40,10,0,17,0,0,0,17,12,36,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,58.5738545,9.73,5.31,6.28,5.89
3584,7DD7E685-DB2F-E711-857E-001EC9D56418,3,2018-01-01,1493.20,74.50,122336.842105,78.59,26,0,12,7,6,0,13,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,56.4981,9.74,5.62,6.64,6.05
3585,7DD7E685-DB2F-E711-857E-001EC9D56418,4,2018-01-01,1423.50,300.20,119800.0,101.68,20,0,13,1,0,0,14,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,56.4981,9.74,5.62,6.64,6.05
3586,7DD7E685-DB2F-E711-857E-001EC9D56418,2,2018-01-01,4785.40,392.60,130273.913043,52.02,23,18,50,9,19,73,0,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,56.4981,9.74,5.62,6.64,6.05
3587,7DD7E685-DB2F-E711-857E-001EC9D56418,0,2018-01-01,543.40,41.80,166415.384615,20.90,18,26,0,0,0,26,0,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,56.4981,9.74,5.62,6.64,6.05
3588,7DD7E685-DB2F-E711-857E-001EC9D56418,1,2018-01-01,420.70,38.20,134590.909091,38.25,27,0,11,0,0,11,0,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,56.4981,9.74,5.62,6.64,6.05
3589,1C80D44F-4F03-E711-96FE-001EC9D5643C,2,2018-01-01,788.40,57.60,122807.692308,60.65,24,4,4,4,0,9,4,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,56.4981,9.74,5.62,6.64,6.05
3590,1C80D44F-4F03-E711-96FE-001EC9D5643C,3,2018-01-01,183.50,0,110800.0,91.75,16,0,0,2,0,2,0,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,56.4981,9.74,5.62,6.64,6.05
3591,1C80D44F-4F03-E711-96FE-001EC9D5643C,0,2018-01-01,167.20,20.90,175975.0,20.90,28,8,0,0,0,8,0,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,56.4981,9.74,5.62,6.64,6.05
3592,1C80D44F-4F03-E711-96FE-001EC9D5643C,1,2018-01-01,116.50,0,141500.0,38.83,32,0,3,0,0,3,0,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,56.4981,9.74,5.62,6.64,6.05
3593,49A66B38-9682-E711-8530-00505688958B,2,2018-01-01,6871.50,406.00,110984.552846,55.87,17,51,72,0,9,32,82,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,56.4981,9.74,5.62,6.64,6.05
3594,49A66B38-9682-E711-8530-00505688958B,1,2018-01-01,5649.10,357.40,121534.722222,39.23,16,22,105,17,0,144,0,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,56.4981,9.74,5.62,6.64,6.05
3595,49A66B38-9682-E711-8530-00505688958B,0,2018-01-01,832.20,39.90,143827.5,20.80,14,40,0,0,0,40,0,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,56.4981,9.74,5.62,6.64,6.05
3596,49A66B38-9682-E711-8530-00505688958B,3,2018-01-01,4249.30,136.60,103887.5,88.53,9,5,0,43,0,5,43,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,56.4981,9.74,5.62,6.64,6.05
3597,49A66B38-9682-E711-8530-00505688958B,4,2018-01-01,1510.40,0,108443.75,94.40,10,0,16,0,0,0,16,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,56.4981,9.74,5.62,6.64,6.05
3598,F10C7B44-9682-E711-8530-00505688958B,2,2018-01-01,12767.70,341.90,108737.089202,59.94,13,65,83,65,0,34,179,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,157490,241687,20.0,15.0,18.0,0.3,4.3,1.3,0.09,0.44,0.61,9,4882,56.4981,9.74,5.62,6.64,6.05
3599,F10C7B44-9682-E711-8530-00505688958B,3,2018-01-01,9217.80,294.20,106740.869565,80.15,14,51,0,64,17,17,81,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,157490,241687,20.0,15.0,18.0,0.3,4.3,1.3,0.09,0.44,0.61,9,4882,56.4981,9.74,5.62,6.64,6.05
3600,F10C7B44-9682-E711-8530-00505688958B,1,2018-01-01,5657.00,384.10,121320.689655,39.01,14,15,130,0,0,51,94,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,157490,241687,20.0,15.0,18.0,0.3,4.3,1.3,0.09,0.44,0.61,9,4882,56.4981,9.74,5.62,6.64,6.05
3601,F10C7B44-9682-E711-8530-00505688958B,0,2018-01-01,1156.00,0,144074.509804,22.67,10,34,17,0,0,51,0,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,157490,241687,20.0,15.0,18.0,0.3,4.3,1.3,0.09,0.44,0.61,9,4882,56.4981,9.74,5.62,6.64,6.05
3602,F10C7B44-9682-E711-8530-00505688958B,4,2018-01-01,1897.20,0,107235.294118,111.60,10,0,0,17,0,0,17,1,37,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,157490,241687,20.0,15.0,18.0,0.3,4.3,1.3,0.09,0.44,0.61,9,4882,56.4981,9.74,5.62,6.64,6.05
3603,7DD7E685-DB2F-E711-857E-001EC9D56418,3,2018-02-01,1652.40,315.40,122090.47619,78.69,23,0,13,8,7,0,14,2,38,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,56.8067053,9.78,5.48,6.2,6.16
3604,7DD7E685-DB2F-E711-857E-001EC9D56418,4,2018-02-01,1223.70,227.70,119558.333333,101.98,20,0,11,1,0,0,12,2,38,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,56.8067053,9.78,5.48,6.2,6.16
3605,7DD7E685-DB2F-E711-857E-001EC9D56418,2,2018-02-01,4392.80,57.60,130541.666667,52.30,24,16,46,9,17,67,0,2,38,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,56.8067053,9.78,5.48,6.2,6.16
3606,7DD7E685-DB2F-E711-857E-001EC9D56418,0,2018-02-01,501.60,20.90,166929.166667,20.90,19,24,0,0,0,24,0,2,38,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,56.8067053,9.78,5.48,6.2,6.16
3607,7DD7E685-DB2F-E711-857E-001EC9D56418,1,2018-02-01,382.50,38.20,134750.0,38.25,28,0,10,0,0,10,0,2,38,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,105296,186336,20.0,15.0,18.0,0.35,4.4,1.2,0.27,0.37,0.6,9,4000,56.8067053,9.78,5.48,6.2,6.16
3608,1C80D44F-4F03-E711-96FE-001EC9D5643C,2,2018-02-01,769.10,148.10,123130.769231,59.16,23,4,3,4,0,9,4,2,38,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,56.8067053,9.78,5.48,6.2,6.16
3609,1C80D44F-4F03-E711-96FE-001EC9D5643C,3,2018-02-01,266.00,82.50,114666.666667,88.67,21,0,0,3,0,3,0,2,38,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,56.8067053,9.78,5.48,6.2,6.16
3610,1C80D44F-4F03-E711-96FE-001EC9D5643C,0,2018-02-01,146.30,0,176728.571429,20.90,29,7,0,0,0,7,0,2,38,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,56.8067053,9.78,5.48,6.2,6.16
3611,1C80D44F-4F03-E711-96FE-001EC9D5643C,1,2018-02-01,116.50,76.40,141500.0,38.83,32,0,3,0,0,3,0,2,38,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,148098,211236,20.0,15.0,18.0,0.35,4.4,1.3,0.2,0.46,0.65,9,4000,56.8067053,9.78,5.48,6.2,6.16
3612,49A66B38-9682-E711-8530-00505688958B,2,2018-02-01,6583.80,686.80,111144.915254,55.79,17,50,68,0,8,29,81,2,38,комфорт,1862,нет,7.79,да,220,300,0,0,да,нет,да,да,1,2,1,контейнеры,1,да,нет,1432,133907,205481,20.0,15.0,18.0,0.3,4.3,1.1,0.14,0.32,0.47,9,4882,56.8067053,9.78,5.48,6.2,6.16
